GridBox_ID,Latitude,Longitude,Value
4217,44,152,
4218,44,154,
4219,44,156,
4220,44,158,
4221,44,160,
4222,44,162,
4223,44,164,
4224,44,166,
4225,44,168,
4226,44,170,
4227,44,172,
4228,44,174,
4229,44,176,
4230,44,178,
4231,44,180,
4052,46,-178,
4053,46,-176,
4054,46,-174,
4055,46,-172,
4056,46,-170,
4057,46,-168,
4058,46,-166,
4059,46,-164,
4060,46,-162,
4061,46,-160,
4062,46,-158,
4063,46,-156,
4064,46,-154,
4065,46,-152,
4066,46,-150,
4067,46,-148,
4068,46,-146,
4069,46,-144,
4070,46,-142,
4071,46,-140,
4072,46,-138,
4073,46,-136,
4074,46,-134,
4075,46,-132,
4076,46,-130,
4077,46,-128,
4078,46,-126,
4079,46,-124,
4080,46,-122,
4081,46,-120,
4082,46,-118,
4083,46,-116,
4084,46,-114,
4085,46,-112,
4086,46,-110,
4087,46,-108,
4088,46,-106,
4089,46,-104,
4090,46,-102,
4091,46,-100,
4092,46,-98,
4093,46,-96,
4094,46,-94,
4095,46,-92,
4096,46,-90,
4097,46,-88,
4098,46,-86,
4099,46,-84,
4100,46,-82,
4101,46,-80,
4102,46,-78,
4103,46,-76,
4104,46,-74,
4105,46,-72,
4106,46,-70,
4107,46,-68,
4108,46,-66,
4109,46,-64,
4110,46,-62,
4111,46,-60,
4112,46,-58,
4113,46,-56,
4114,46,-54,
4115,46,-52,
4116,46,-50,
4117,46,-48,
4118,46,-46,
4119,46,-44,
4120,46,-42,
4121,46,-40,
4122,46,-38,
4123,46,-36,
4124,46,-34,
4125,46,-32,
4126,46,-30,
4127,46,-28,
4128,46,-26,
4129,46,-24,
4130,46,-22,
4131,46,-20,
4132,46,-18,
4133,46,-16,
4134,46,-14,
4135,46,-12,
4136,46,-10,
4137,46,-8,
4138,46,-6,
4139,46,-4,
4140,46,-2,
3961,46,0,
3962,46,2,
3963,46,4,
3964,46,6,
3965,46,8,
3966,46,10,
3967,46,12,
3968,46,14,
3969,46,16,
3970,46,18,
3971,46,20,
3972,46,22,
3973,46,24,
3974,46,26,
3975,46,28,
3976,46,30,
3977,46,32,
3978,46,34,
3979,46,36,
3980,46,38,
3981,46,40,
3982,46,42,
3983,46,44,
3984,46,46,
3985,46,48,
3986,46,50,
3987,46,52,
3988,46,54,
3989,46,56,
3990,46,58,
3991,46,60,
3992,46,62,
3993,46,64,
3994,46,66,
3995,46,68,
3996,46,70,
3997,46,72,
3998,46,74,
3999,46,76,
4000,46,78,
4001,46,80,
4002,46,82,
4003,46,84,
4004,46,86,
4005,46,88,
4006,46,90,
4007,46,92,
4008,46,94,
4009,46,96,
4010,46,98,
4011,46,100,
4012,46,102,
4013,46,104,
4014,46,106,
4015,46,108,
4016,46,110,
4017,46,112,
4018,46,114,
4019,46,116,
4020,46,118,
4021,46,120,
4022,46,122,
4023,46,124,
4024,46,126,
4025,46,128,
4026,46,130,
4027,46,132,
4028,46,134,
4029,46,136,
4030,46,138,
4031,46,140,
4032,46,142,
4033,46,144,
4034,46,146,
4035,46,148,
4036,46,150,
4037,46,152,
4038,46,154,
4039,46,156,
4040,46,158,
4041,46,160,
4042,46,162,
4043,46,164,
4044,46,166,
4045,46,168,
4046,46,170,
4047,46,172,
4048,46,174,
4049,46,176,
4050,46,178,
4051,46,180,
3872,48,-178,
3873,48,-176,
3874,48,-174,
3875,48,-172,
3876,48,-170,
3877,48,-168,
3878,48,-166,
3879,48,-164,
3880,48,-162,
3881,48,-160,
3882,48,-158,
3883,48,-156,
3884,48,-154,
3885,48,-152,
3886,48,-150,
3887,48,-148,
3888,48,-146,
3889,48,-144,
3890,48,-142,
3891,48,-140,
3892,48,-138,
3893,48,-136,
3894,48,-134,
3895,48,-132,
3896,48,-130,
3897,48,-128,
3898,48,-126,
3899,48,-124,
3900,48,-122,
3901,48,-120,
3902,48,-118,
3903,48,-116,
3904,48,-114,
3905,48,-112,
3906,48,-110,
3907,48,-108,
3908,48,-106,
3909,48,-104,
3910,48,-102,
3911,48,-100,
3912,48,-98,
3913,48,-96,
3914,48,-94,
3915,48,-92,
3916,48,-90,
3917,48,-88,
3918,48,-86,
3919,48,-84,
3920,48,-82,
3921,48,-80,
3922,48,-78,
3923,48,-76,
3924,48,-74,
3925,48,-72,
3926,48,-70,
3927,48,-68,
3928,48,-66,
3929,48,-64,
3930,48,-62,
3931,48,-60,
3932,48,-58,
3933,48,-56,
3934,48,-54,
3935,48,-52,
3936,48,-50,
3937,48,-48,
3938,48,-46,
3939,48,-44,
3940,48,-42,
3941,48,-40,
3942,48,-38,
3943,48,-36,
3944,48,-34,
3945,48,-32,
3946,48,-30,
3947,48,-28,
3948,48,-26,
3949,48,-24,
3950,48,-22,
3951,48,-20,
3952,48,-18,
3953,48,-16,
3954,48,-14,
3955,48,-12,
3956,48,-10,
3957,48,-8,
3958,48,-6,
3959,48,-4,
3960,48,-2,
3781,48,0,
3782,48,2,
3783,48,4,
3784,48,6,
3785,48,8,
3786,48,10,
3787,48,12,
3788,48,14,
3789,48,16,
3790,48,18,
3791,48,20,
3792,48,22,
3793,48,24,
3794,48,26,
3795,48,28,
3796,48,30,
3797,48,32,
3798,48,34,
3799,48,36,
3800,48,38,
3801,48,40,
3802,48,42,
3803,48,44,
3804,48,46,
3805,48,48,
3806,48,50,
3807,48,52,
3808,48,54,
3809,48,56,
3810,48,58,
3811,48,60,
3812,48,62,
3813,48,64,
3814,48,66,
3815,48,68,
3816,48,70,
3817,48,72,
3818,48,74,
3819,48,76,
3820,48,78,
3821,48,80,
3822,48,82,
3823,48,84,
3824,48,86,
3825,48,88,
3826,48,90,
3827,48,92,
3828,48,94,
3829,48,96,
3830,48,98,
3831,48,100,
3832,48,102,
3833,48,104,
3834,48,106,
3835,48,108,
3836,48,110,
3837,48,112,
3838,48,114,
3839,48,116,
3840,48,118,
3841,48,120,
3842,48,122,
3843,48,124,
3844,48,126,
3845,48,128,
3846,48,130,
3847,48,132,
3848,48,134,
3849,48,136,
3850,48,138,
3851,48,140,
3852,48,142,
3853,48,144,
3854,48,146,
3855,48,148,
3856,48,150,
3857,48,152,
3858,48,154,
3859,48,156,
3860,48,158,
3861,48,160,
3862,48,162,
3863,48,164,
3864,48,166,
3865,48,168,
3866,48,170,
3867,48,172,
3868,48,174,
3869,48,176,
3870,48,178,
3871,48,180,
3692,50,-178,
3693,50,-176,
3694,50,-174,
3695,50,-172,
3696,50,-170,
3697,50,-168,
3698,50,-166,
3699,50,-164,
3700,50,-162,
3701,50,-160,
3702,50,-158,
3703,50,-156,
3704,50,-154,
3705,50,-152,
3706,50,-150,
3707,50,-148,
3708,50,-146,
3709,50,-144,
3710,50,-142,
3711,50,-140,
3712,50,-138,
3713,50,-136,
3714,50,-134,
3715,50,-132,
3716,50,-130,
3717,50,-128,
3718,50,-126,
3719,50,-124,
3720,50,-122,
3721,50,-120,
3722,50,-118,
3723,50,-116,
3724,50,-114,
3725,50,-112,
3726,50,-110,
3727,50,-108,
3728,50,-106,
3729,50,-104,
3730,50,-102,
3731,50,-100,
3732,50,-98,
3733,50,-96,
3734,50,-94,
3735,50,-92,
3736,50,-90,
3737,50,-88,
3738,50,-86,
3739,50,-84,
3740,50,-82,
3741,50,-80,
3742,50,-78,
3743,50,-76,
3744,50,-74,
3745,50,-72,
3746,50,-70,
3747,50,-68,
3748,50,-66,
3749,50,-64,
3750,50,-62,
3751,50,-60,
3752,50,-58,
3753,50,-56,
3754,50,-54,
3755,50,-52,
3756,50,-50,
3757,50,-48,
3758,50,-46,
3759,50,-44,
3760,50,-42,
3761,50,-40,
3762,50,-38,
3763,50,-36,
3764,50,-34,
3765,50,-32,
3766,50,-30,
3767,50,-28,
3768,50,-26,
3769,50,-24,
3770,50,-22,
3771,50,-20,
3772,50,-18,
3773,50,-16,
3774,50,-14,
3775,50,-12,
3776,50,-10,
3777,50,-8,
3778,50,-6,
3779,50,-4,
3780,50,-2,
3601,50,0,
3602,50,2,
3603,50,4,
3604,50,6,
3605,50,8,
3606,50,10,
3607,50,12,
3608,50,14,
3609,50,16,
3610,50,18,
3611,50,20,
3612,50,22,
3613,50,24,
3614,50,26,
3615,50,28,
3616,50,30,
3617,50,32,
3618,50,34,
3619,50,36,
3620,50,38,
3621,50,40,
3622,50,42,
3623,50,44,
3624,50,46,
3625,50,48,
3626,50,50,
3627,50,52,
3628,50,54,
3629,50,56,
3630,50,58,
3631,50,60,
3632,50,62,
3633,50,64,
3634,50,66,
3635,50,68,
3636,50,70,
3637,50,72,
3638,50,74,
3639,50,76,
3640,50,78,
3641,50,80,
3642,50,82,
3643,50,84,
3644,50,86,
3645,50,88,
3646,50,90,
3647,50,92,
3648,50,94,
3649,50,96,
3650,50,98,
3651,50,100,
3652,50,102,
3653,50,104,
3654,50,106,
3655,50,108,
3656,50,110,
3657,50,112,
3658,50,114,
3659,50,116,
3660,50,118,
3661,50,120,
3662,50,122,
3663,50,124,
3664,50,126,
3665,50,128,
3666,50,130,
3667,50,132,
3668,50,134,
3669,50,136,
3670,50,138,
3671,50,140,
3672,50,142,
3673,50,144,
3674,50,146,
3675,50,148,
3676,50,150,
3677,50,152,
3678,50,154,
3679,50,156,
3680,50,158,
3681,50,160,
3682,50,162,
3683,50,164,
3684,50,166,
3685,50,168,
3686,50,170,
3687,50,172,
3688,50,174,
3689,50,176,
3690,50,178,
3691,50,180,
3512,52,-178,
3513,52,-176,
3514,52,-174,
3515,52,-172,
3516,52,-170,
3517,52,-168,
3518,52,-166,
3519,52,-164,
3520,52,-162,
3521,52,-160,
3522,52,-158,
3523,52,-156,
3524,52,-154,
3525,52,-152,
3526,52,-150,
3527,52,-148,
3528,52,-146,
3529,52,-144,
3530,52,-142,
3531,52,-140,
3532,52,-138,
3533,52,-136,
3534,52,-134,
3535,52,-132,
3536,52,-130,
3537,52,-128,
3538,52,-126,
3539,52,-124,
3540,52,-122,
3541,52,-120,
3542,52,-118,
3543,52,-116,
3544,52,-114,
3545,52,-112,
3546,52,-110,
3547,52,-108,
3548,52,-106,
3549,52,-104,
3550,52,-102,
3551,52,-100,
3552,52,-98,
3553,52,-96,
3554,52,-94,
3555,52,-92,
3556,52,-90,
3557,52,-88,
3558,52,-86,
3559,52,-84,
3560,52,-82,
3561,52,-80,
3562,52,-78,
3563,52,-76,
3564,52,-74,
3565,52,-72,
3566,52,-70,
3567,52,-68,
3568,52,-66,
3569,52,-64,
3570,52,-62,
3571,52,-60,
3572,52,-58,
3573,52,-56,
3574,52,-54,
3575,52,-52,
3576,52,-50,
3577,52,-48,
3578,52,-46,
3579,52,-44,
3580,52,-42,
3581,52,-40,
3582,52,-38,
3583,52,-36,
3584,52,-34,
3585,52,-32,
3586,52,-30,
3587,52,-28,
3588,52,-26,
3589,52,-24,
3590,52,-22,
3591,52,-20,
3592,52,-18,
3593,52,-16,
3594,52,-14,
3595,52,-12,
3596,52,-10,
3597,52,-8,
3598,52,-6,
3599,52,-4,
3600,52,-2,
3421,52,0,
3422,52,2,
3423,52,4,
3424,52,6,
3425,52,8,
3426,52,10,
3427,52,12,
3428,52,14,
3429,52,16,
3430,52,18,
3431,52,20,
3432,52,22,
3433,52,24,
3434,52,26,
3435,52,28,
3436,52,30,
3437,52,32,
3438,52,34,
3439,52,36,
3440,52,38,
3441,52,40,
3442,52,42,
3443,52,44,
3444,52,46,
3445,52,48,
3446,52,50,
3447,52,52,
3448,52,54,
3449,52,56,
3450,52,58,
3451,52,60,
3452,52,62,
3453,52,64,
3454,52,66,
3455,52,68,
3456,52,70,
3457,52,72,
3458,52,74,
3459,52,76,
3460,52,78,
3461,52,80,
3462,52,82,
3463,52,84,
3464,52,86,
3465,52,88,
3466,52,90,
3467,52,92,
3468,52,94,
3469,52,96,
3470,52,98,
3471,52,100,
3472,52,102,
3473,52,104,
3474,52,106,
3475,52,108,
3476,52,110,
3477,52,112,
3478,52,114,
3479,52,116,
3480,52,118,
3481,52,120,
3482,52,122,
3483,52,124,
3484,52,126,
3485,52,128,
3486,52,130,
3487,52,132,
3488,52,134,
3489,52,136,
3490,52,138,
3491,52,140,
3492,52,142,
3493,52,144,
3494,52,146,
3495,52,148,
3496,52,150,
3497,52,152,
3498,52,154,
3499,52,156,
3500,52,158,
3501,52,160,
3502,52,162,
3503,52,164,
3504,52,166,
3505,52,168,
3506,52,170,
3507,52,172,
3508,52,174,
3509,52,176,
3510,52,178,
3511,52,180,
3332,54,-178,
3333,54,-176,
3334,54,-174,
3335,54,-172,
3336,54,-170,
3337,54,-168,
3338,54,-166,
3339,54,-164,
3340,54,-162,
3341,54,-160,
3342,54,-158,
3343,54,-156,
3344,54,-154,
3345,54,-152,
3346,54,-150,
3347,54,-148,
3348,54,-146,
3349,54,-144,
3350,54,-142,
3351,54,-140,
3352,54,-138,
3353,54,-136,
3354,54,-134,
3355,54,-132,
3356,54,-130,
3357,54,-128,
3358,54,-126,
3359,54,-124,
3360,54,-122,
3361,54,-120,
3362,54,-118,
3363,54,-116,
3364,54,-114,
3365,54,-112,
3366,54,-110,
3367,54,-108,
3368,54,-106,
3369,54,-104,
3370,54,-102,
3371,54,-100,
3372,54,-98,
3373,54,-96,
3374,54,-94,
3375,54,-92,
3376,54,-90,
3377,54,-88,
3378,54,-86,
3379,54,-84,
3380,54,-82,
3381,54,-80,
3382,54,-78,
3383,54,-76,
3384,54,-74,
3385,54,-72,
3386,54,-70,
3387,54,-68,
3388,54,-66,
3389,54,-64,
3390,54,-62,
3391,54,-60,
3392,54,-58,
3393,54,-56,
3394,54,-54,
3395,54,-52,
3396,54,-50,
3397,54,-48,
3398,54,-46,
3399,54,-44,
3400,54,-42,
3401,54,-40,
3402,54,-38,
3403,54,-36,
3404,54,-34,
3405,54,-32,
3406,54,-30,
3407,54,-28,
3408,54,-26,
3409,54,-24,
3410,54,-22,
3411,54,-20,
3412,54,-18,
3413,54,-16,
3414,54,-14,
3415,54,-12,
3416,54,-10,
3417,54,-8,
3418,54,-6,
3419,54,-4,
3420,54,-2,
3241,54,0,
3242,54,2,
3243,54,4,
3244,54,6,
3245,54,8,
3246,54,10,
3247,54,12,
3248,54,14,
3249,54,16,
3250,54,18,
3251,54,20,
3252,54,22,
3253,54,24,
3254,54,26,
3255,54,28,
3256,54,30,
3257,54,32,
3258,54,34,
3259,54,36,
3260,54,38,
3261,54,40,
3262,54,42,
3263,54,44,
3264,54,46,
3265,54,48,
3266,54,50,
3267,54,52,
3268,54,54,
3269,54,56,
3270,54,58,
3271,54,60,
3272,54,62,
3273,54,64,
3274,54,66,
3275,54,68,
3276,54,70,
3277,54,72,
3278,54,74,
3279,54,76,
3280,54,78,
3281,54,80,
3282,54,82,
3283,54,84,
3284,54,86,
3285,54,88,
3286,54,90,
3287,54,92,
3288,54,94,
3289,54,96,
3290,54,98,
3291,54,100,
3292,54,102,
3293,54,104,
3294,54,106,
3295,54,108,
3296,54,110,
3297,54,112,
3298,54,114,
3299,54,116,
3300,54,118,
3301,54,120,
3302,54,122,
3303,54,124,
3304,54,126,
3305,54,128,
3306,54,130,
3307,54,132,
3308,54,134,
3309,54,136,
3310,54,138,
3311,54,140,
3312,54,142,
3313,54,144,
3314,54,146,
3315,54,148,
3316,54,150,
3317,54,152,
3318,54,154,
3319,54,156,
3320,54,158,
3321,54,160,
3322,54,162,
3323,54,164,
3324,54,166,
3325,54,168,
3326,54,170,
3327,54,172,
3328,54,174,
3329,54,176,
3330,54,178,
3331,54,180,
3152,56,-178,
3153,56,-176,
3154,56,-174,
3155,56,-172,
3156,56,-170,
3157,56,-168,
3158,56,-166,
3159,56,-164,
3160,56,-162,
3161,56,-160,
3162,56,-158,
3163,56,-156,
3164,56,-154,
3165,56,-152,
3166,56,-150,
3167,56,-148,
3168,56,-146,
3169,56,-144,
3170,56,-142,
3171,56,-140,
3172,56,-138,
3173,56,-136,
3174,56,-134,
3175,56,-132,
3176,56,-130,
3177,56,-128,
3178,56,-126,
3179,56,-124,
3180,56,-122,
3181,56,-120,
3182,56,-118,
3183,56,-116,
3184,56,-114,
3185,56,-112,
3186,56,-110,
3187,56,-108,
3188,56,-106,
3189,56,-104,
3190,56,-102,
3191,56,-100,
3192,56,-98,
3193,56,-96,
3194,56,-94,
3195,56,-92,
3196,56,-90,
3197,56,-88,
3198,56,-86,
3199,56,-84,
3200,56,-82,
3201,56,-80,
3202,56,-78,
3203,56,-76,
3204,56,-74,
3205,56,-72,
3206,56,-70,
3207,56,-68,
3208,56,-66,
3209,56,-64,
3210,56,-62,
3211,56,-60,
3212,56,-58,
3213,56,-56,
3214,56,-54,
3215,56,-52,
3216,56,-50,
3217,56,-48,
3218,56,-46,
3219,56,-44,
3220,56,-42,
3221,56,-40,
3222,56,-38,
3223,56,-36,
3224,56,-34,
3225,56,-32,
3226,56,-30,
3227,56,-28,
3228,56,-26,
3229,56,-24,
3230,56,-22,
3231,56,-20,
3232,56,-18,
3233,56,-16,
3234,56,-14,
3235,56,-12,
3236,56,-10,
3237,56,-8,
3238,56,-6,
3239,56,-4,
3240,56,-2,
3061,56,0,
3062,56,2,
3063,56,4,
3064,56,6,
3065,56,8,
3066,56,10,
3067,56,12,
3068,56,14,
3069,56,16,
3070,56,18,
3071,56,20,
3072,56,22,
3073,56,24,
3074,56,26,
3075,56,28,
3076,56,30,
3077,56,32,
3078,56,34,
3079,56,36,
3080,56,38,
3081,56,40,
3082,56,42,
3083,56,44,
3084,56,46,
3085,56,48,
3086,56,50,
3087,56,52,
3088,56,54,
3089,56,56,
3090,56,58,
3091,56,60,
3092,56,62,
3093,56,64,
3094,56,66,
3095,56,68,
3096,56,70,
3097,56,72,
3098,56,74,
3099,56,76,
3100,56,78,
3101,56,80,
3102,56,82,
3103,56,84,
3104,56,86,
3105,56,88,
3106,56,90,
3107,56,92,
3108,56,94,
3109,56,96,
3110,56,98,
3111,56,100,
3112,56,102,
3113,56,104,
3114,56,106,
3115,56,108,
3116,56,110,
3117,56,112,
3118,56,114,
3119,56,116,
3120,56,118,
3121,56,120,
3122,56,122,
3123,56,124,
3124,56,126,
3125,56,128,
3126,56,130,
3127,56,132,
3128,56,134,
3129,56,136,
3130,56,138,
3131,56,140,
3132,56,142,
3133,56,144,
3134,56,146,
3135,56,148,
3136,56,150,
3137,56,152,
3138,56,154,
3139,56,156,
3140,56,158,
3141,56,160,
3142,56,162,
3143,56,164,
3144,56,166,
3145,56,168,
3146,56,170,
3147,56,172,
3148,56,174,
3149,56,176,
3150,56,178,
3151,56,180,
2972,58,-178,
2973,58,-176,
2974,58,-174,
2975,58,-172,
2976,58,-170,
2977,58,-168,
2978,58,-166,
2979,58,-164,
2980,58,-162,
2981,58,-160,
2982,58,-158,
2983,58,-156,
2984,58,-154,
2985,58,-152,
2986,58,-150,
2987,58,-148,
2988,58,-146,
2989,58,-144,
2990,58,-142,
2991,58,-140,
2992,58,-138,
2993,58,-136,
2994,58,-134,
2995,58,-132,
2996,58,-130,
2997,58,-128,
2998,58,-126,
2999,58,-124,
3000,58,-122,
3001,58,-120,
3002,58,-118,
3003,58,-116,
3004,58,-114,
3005,58,-112,
3006,58,-110,
3007,58,-108,
3008,58,-106,
3009,58,-104,
3010,58,-102,
3011,58,-100,
3012,58,-98,
3013,58,-96,
3014,58,-94,
3015,58,-92,
3016,58,-90,
3017,58,-88,
3018,58,-86,
3019,58,-84,
3020,58,-82,
3021,58,-80,
3022,58,-78,
3023,58,-76,
3024,58,-74,
3025,58,-72,
3026,58,-70,
3027,58,-68,
3028,58,-66,
3029,58,-64,
3030,58,-62,
3031,58,-60,
3032,58,-58,
3033,58,-56,
3034,58,-54,
3035,58,-52,
3036,58,-50,
3037,58,-48,
3038,58,-46,
3039,58,-44,
3040,58,-42,
3041,58,-40,
3042,58,-38,
3043,58,-36,
3044,58,-34,
3045,58,-32,
3046,58,-30,
3047,58,-28,
3048,58,-26,
3049,58,-24,
3050,58,-22,
3051,58,-20,
3052,58,-18,
3053,58,-16,
3054,58,-14,
3055,58,-12,
3056,58,-10,
3057,58,-8,
3058,58,-6,
3059,58,-4,
3060,58,-2,
2881,58,0,
2882,58,2,
2883,58,4,
2884,58,6,
2885,58,8,
2886,58,10,
2887,58,12,
2888,58,14,
2889,58,16,
2890,58,18,
2891,58,20,
2892,58,22,
2893,58,24,
2894,58,26,
2895,58,28,
2896,58,30,
2897,58,32,
2898,58,34,
2899,58,36,
2900,58,38,
2901,58,40,
2902,58,42,
2903,58,44,
2904,58,46,
2905,58,48,
2906,58,50,
2907,58,52,
2908,58,54,
2909,58,56,
2910,58,58,
2911,58,60,
2912,58,62,
2913,58,64,
2914,58,66,
2915,58,68,
2916,58,70,
2917,58,72,
2918,58,74,
2919,58,76,
2920,58,78,
2921,58,80,
2922,58,82,
2923,58,84,
2924,58,86,
2925,58,88,
2926,58,90,
2927,58,92,
2928,58,94,
2929,58,96,
2930,58,98,
2931,58,100,
2932,58,102,
2933,58,104,
2934,58,106,
2935,58,108,
2936,58,110,
2937,58,112,
2938,58,114,
2939,58,116,
2940,58,118,
2941,58,120,
2942,58,122,
2943,58,124,
2944,58,126,
2945,58,128,
2946,58,130,
2947,58,132,
2948,58,134,
2949,58,136,
2950,58,138,
2951,58,140,
2952,58,142,
2953,58,144,
2954,58,146,
2955,58,148,
2956,58,150,
2957,58,152,
2958,58,154,
2959,58,156,
2960,58,158,
2961,58,160,
2962,58,162,
2963,58,164,
2964,58,166,
2965,58,168,
2966,58,170,
2967,58,172,
2968,58,174,
2969,58,176,
2970,58,178,
2971,58,180,
2792,60,-178,
2793,60,-176,
2794,60,-174,
2795,60,-172,
2796,60,-170,
2797,60,-168,
2798,60,-166,
2799,60,-164,
2800,60,-162,
2801,60,-160,
2802,60,-158,
2803,60,-156,
2804,60,-154,
2805,60,-152,
2806,60,-150,
2807,60,-148,
2808,60,-146,
2809,60,-144,
2810,60,-142,
2811,60,-140,
2812,60,-138,
2813,60,-136,
2814,60,-134,
2815,60,-132,
2816,60,-130,
2817,60,-128,
2818,60,-126,
2819,60,-124,
2820,60,-122,
2821,60,-120,
2822,60,-118,
2823,60,-116,
2824,60,-114,
2825,60,-112,
2826,60,-110,
2827,60,-108,
2828,60,-106,
2829,60,-104,
2830,60,-102,
2831,60,-100,
2832,60,-98,
2833,60,-96,
2834,60,-94,
2835,60,-92,
2836,60,-90,
2837,60,-88,
2838,60,-86,
2839,60,-84,
2840,60,-82,
2841,60,-80,
2842,60,-78,
2843,60,-76,
2844,60,-74,
2845,60,-72,
2846,60,-70,
2847,60,-68,
2848,60,-66,
2849,60,-64,
2850,60,-62,
2851,60,-60,
2852,60,-58,
2853,60,-56,
2854,60,-54,
2855,60,-52,
2856,60,-50,
2857,60,-48,
2858,60,-46,
2859,60,-44,
2860,60,-42,
2861,60,-40,
2862,60,-38,
2863,60,-36,
2864,60,-34,
2865,60,-32,
2866,60,-30,
2867,60,-28,
2868,60,-26,
2869,60,-24,
2870,60,-22,
2871,60,-20,
2872,60,-18,
2873,60,-16,
2874,60,-14,
2875,60,-12,
2876,60,-10,
2877,60,-8,
2878,60,-6,
2879,60,-4,
2880,60,-2,
2701,60,0,
2702,60,2,
2703,60,4,
2704,60,6,
2705,60,8,
2706,60,10,
2707,60,12,
2708,60,14,
2709,60,16,
2710,60,18,
2711,60,20,
2712,60,22,
2713,60,24,
2714,60,26,
2715,60,28,
2716,60,30,
2717,60,32,
2718,60,34,
2719,60,36,
2720,60,38,
2721,60,40,
2722,60,42,
2723,60,44,
2724,60,46,
2725,60,48,
2726,60,50,
2727,60,52,
2728,60,54,
2729,60,56,
2730,60,58,
2731,60,60,
2732,60,62,
2733,60,64,
2734,60,66,
2735,60,68,
2736,60,70,
2737,60,72,
2738,60,74,
2739,60,76,
2740,60,78,
2741,60,80,
2742,60,82,
2743,60,84,
2744,60,86,
2745,60,88,
2746,60,90,
2747,60,92,
2748,60,94,
2749,60,96,
2750,60,98,
2751,60,100,
2752,60,102,
2753,60,104,
2754,60,106,
2755,60,108,
2756,60,110,
2757,60,112,
2758,60,114,
2759,60,116,
2760,60,118,
2761,60,120,
2762,60,122,
2763,60,124,
2764,60,126,
2765,60,128,
2766,60,130,
2767,60,132,
2768,60,134,
2769,60,136,
2770,60,138,
2771,60,140,
2772,60,142,
2773,60,144,
2774,60,146,
2775,60,148,
2776,60,150,
2777,60,152,
2778,60,154,
2779,60,156,
2780,60,158,
2781,60,160,
2782,60,162,
2783,60,164,
2784,60,166,
2785,60,168,
2786,60,170,
2787,60,172,
2788,60,174,
2789,60,176,
2790,60,178,
2791,60,180,
2612,62,-178,
2613,62,-176,
2614,62,-174,
2615,62,-172,
2616,62,-170,
2617,62,-168,
2618,62,-166,
2619,62,-164,
2620,62,-162,
2621,62,-160,
2622,62,-158,
2623,62,-156,
2624,62,-154,
2625,62,-152,
2626,62,-150,
2627,62,-148,
2628,62,-146,
2629,62,-144,
2630,62,-142,
2631,62,-140,
2632,62,-138,
2633,62,-136,
2634,62,-134,
2635,62,-132,
2636,62,-130,
2637,62,-128,
2638,62,-126,
2639,62,-124,
2640,62,-122,
2641,62,-120,
2642,62,-118,
2643,62,-116,
2644,62,-114,
2645,62,-112,
2646,62,-110,
2647,62,-108,
2648,62,-106,
2649,62,-104,
2650,62,-102,
2651,62,-100,
2652,62,-98,
2653,62,-96,
2654,62,-94,
2655,62,-92,
2656,62,-90,
2657,62,-88,
2658,62,-86,
2659,62,-84,
2660,62,-82,
2661,62,-80,
2662,62,-78,
2663,62,-76,
2664,62,-74,
2665,62,-72,
2666,62,-70,
2667,62,-68,
2668,62,-66,
2669,62,-64,
2670,62,-62,
2671,62,-60,
2672,62,-58,
2673,62,-56,
2674,62,-54,
2675,62,-52,
2676,62,-50,
2677,62,-48,
2678,62,-46,
2679,62,-44,
2680,62,-42,
2681,62,-40,
2682,62,-38,
2683,62,-36,
2684,62,-34,
2685,62,-32,
2686,62,-30,
2687,62,-28,
2688,62,-26,
2689,62,-24,
2690,62,-22,
2691,62,-20,
2692,62,-18,
2693,62,-16,
2694,62,-14,
2695,62,-12,
2696,62,-10,
2697,62,-8,
2698,62,-6,
2699,62,-4,
2700,62,-2,
2521,62,0,
2522,62,2,
2523,62,4,
2524,62,6,
2525,62,8,
2526,62,10,
2527,62,12,
2528,62,14,
2529,62,16,
2530,62,18,
2531,62,20,
2532,62,22,
2533,62,24,
2534,62,26,
2535,62,28,
2536,62,30,
2537,62,32,
2538,62,34,
2539,62,36,
2540,62,38,
2541,62,40,
2542,62,42,
2543,62,44,
2544,62,46,
2545,62,48,
2546,62,50,
2547,62,52,
2548,62,54,
2549,62,56,
2550,62,58,
2551,62,60,
2552,62,62,
2553,62,64,
2554,62,66,
2555,62,68,
2556,62,70,
2557,62,72,
2558,62,74,
2559,62,76,
2560,62,78,
2561,62,80,
2562,62,82,
2563,62,84,
2564,62,86,
2565,62,88,
2566,62,90,
2567,62,92,
2568,62,94,
2569,62,96,
2570,62,98,
2571,62,100,
2572,62,102,
2573,62,104,
2574,62,106,
2575,62,108,
2576,62,110,
2577,62,112,
2578,62,114,
2579,62,116,
2580,62,118,
2581,62,120,
2582,62,122,
2583,62,124,
2584,62,126,
2585,62,128,
2586,62,130,
2587,62,132,
2588,62,134,
2589,62,136,
2590,62,138,
2591,62,140,
2592,62,142,
2593,62,144,
2594,62,146,
2595,62,148,
2596,62,150,
2597,62,152,
2598,62,154,
2599,62,156,
2600,62,158,
2601,62,160,
2602,62,162,
2603,62,164,
2604,62,166,
2605,62,168,
2606,62,170,
2607,62,172,
2608,62,174,
2609,62,176,
2610,62,178,
2611,62,180,
2432,64,-178,
2433,64,-176,
2434,64,-174,
2435,64,-172,
2436,64,-170,
2437,64,-168,
2438,64,-166,
2439,64,-164,
2440,64,-162,
2441,64,-160,
